"","id","time","study","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"536",41,2,"XRAY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",71,2,"XRAY",1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",42,2,"XRAY",1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
"539",82,2,"XRAY",1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"540",108,2,"XRAY",1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1
"541",72,2,"XRAY",1,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"542",131,2,"XRAY",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",128,2,"XRAY",2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1
"544",111,2,"XRAY",1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,NA,1,1,1,2,1,1,2,1
"545",64,2,"XRAY",1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,2,2
"546",56,2,"XRAY",2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2
"547",34,2,"XRAY",1,2,1,1,1,2,2,2,1,2,1,1,NA,1,NA,2,NA,1,1,1,2,2,2,2,1,2,1,2,NA,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,NA,1,2,1,2
"548",58,2,"XRAY",2,2,1,2,2,2,NA,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2
"549",53,2,"XRAY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",106,2,"XRAY",1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2
"551",130,2,"XRAY",2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2
"552",109,2,"XRAY",1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2
"553",45,2,"XRAY",1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2
"554",117,2,"XRAY",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2
"555",73,2,"XRAY",1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,NA,1,1,2,2,1,2,1,2,2,1,1,NA,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2
"556",85,2,"XRAY",1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,NA,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2
"557",139,2,"XRAY",1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1
"558",47,2,"XRAY",1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2
"559",86,2,"XRAY",2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2
"560",52,2,"XRAY",1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2
"561",63,2,"XRAY",1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2
"562",100,2,"XRAY",2,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2
"563",141,2,"XRAY",2,2,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
"564",55,2,"XRAY",1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",127,2,"XRAY",1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2
"566",69,2,"XRAY",1,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1
"567",125,2,"XRAY",1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2
"568",118,2,"XRAY",2,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,2
"569",94,2,"XRAY",1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2
"570",113,2,"XRAY",1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2
"571",67,2,"XRAY",1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2
"572",135,2,"XRAY",2,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2
"573",137,2,"XRAY",NA,2,2,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2
"574",91,2,"XRAY",1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2
"575",92,2,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,2
"576",123,2,"XRAY",1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2
"577",115,2,"XRAY",2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2
"578",74,2,"XRAY",1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2,2
"579",59,2,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2
"580",138,2,"XRAY",1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,NA,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2
"581",142,2,"XRAY",1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,NA,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2
"582",83,2,"XRAY",1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"583",70,2,"XRAY",1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2
"584",134,2,"XRAY",1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2
"585",32,2,"XRAY",2,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2
"586",132,2,"XRAY",1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2
"587",37,2,"XRAY",1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2
"588",79,2,"XRAY",1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2
"589",112,2,"XRAY",1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"590",36,2,"XRAY",1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1
"591",43,2,"XRAY",1,1,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2
"592",77,2,"XRAY",1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2
"593",95,2,"XRAY",1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2
"594",133,2,"XRAY",1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1
"595",89,2,"XRAY",1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,NA,2,2,1,1,2,2,2,2,1,2,1,2
"596",99,2,"XRAY",1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2
"597",104,2,"XRAY",2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1
"598",75,2,"XRAY",1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2
"599",98,2,"XRAY",1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1
"600",49,2,"XRAY",1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1
"601",38,2,"XRAY",1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
"602",88,2,"XRAY",2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2
"603",119,2,"XRAY",1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
"604",96,2,"XRAY",1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2
"605",50,2,"XRAY",1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2
"606",61,2,"XRAY",1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,NA,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2
"607",121,2,"XRAY",1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
"608",97,2,"XRAY",1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,NA,2,1,2,2,1,1,NA,1,2,2,1,NA,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2
"609",65,2,"XRAY",1,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2
"610",33,2,"XRAY",1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,1
"611",140,2,"XRAY",2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2
"612",102,2,"XRAY",1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,1,2,2
"613",81,2,"XRAY",1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2
"614",62,2,"XRAY",1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2,2,1,2,NA,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2
"615",107,2,"XRAY",1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1
"616",124,2,"XRAY",1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2
"617",101,2,"XRAY",1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2
"618",48,2,"XRAY",2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
"619",126,2,"XRAY",1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2
"620",44,2,"XRAY",1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"621",57,2,"XRAY",1,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"622",105,2,"XRAY",2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2
"623",110,2,"XRAY",1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2
"624",78,2,"XRAY",2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
"625",84,2,"XRAY",2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2
"626",114,2,"XRAY",1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2
"627",87,2,"XRAY",1,1,2,1,1,2,1,1,1,2,NA,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,NA,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1
"628",40,2,"XRAY",1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1
"629",76,2,"XRAY",1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1
"630",129,2,"XRAY",1,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,1
"631",51,2,"XRAY",1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2
"632",122,2,"XRAY",1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
"633",39,2,"XRAY",2,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"634",93,2,"XRAY",1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2
"635",35,2,"XRAY",2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2
"636",197,2,"XRAY",1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2
"637",159,2,"XRAY",1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1
"638",163,2,"XRAY",1,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2
"639",185,2,"XRAY",1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2
"640",150,2,"XRAY",2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"641",156,2,"XRAY",1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2
