"","active","afraid","alert","angry","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","anxious","cheerful","idle","inactive","tranquil","alone","kindly","scornful","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","gender","TOD","drug","film","time","id","form","study"
"988",1,1,1,1,1,0,1,1,1,2,1,1,1,2,2,1,0,0,1,1,1,1,0,1,1,2,1,3,1,1,1,0,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,1,1,1,2,1,1,2,1,0,1,2,0,2,2,1,1,1,1,1,2,2,1,1,2,1,NA,NA,NA,13,9,1,10,3,NA,8.5,NA,2,2,88,2,"FLAT"
"989",0,0,1,0,0,0,0,2,2,1,0,1,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,2,2,0,1,0,2,1,1,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,2,NA,NA,NA,2,20,1,0,1,NA,8.5,NA,3,2,89,2,"FLAT"
"990",2,0,1,0,3,0,0,2,0,1,0,1,1,0,1,2,2,0,1,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,1,0,2,0,0,2,0,0,2,1,0,1,0,2,0,2,0,1,0,0,2,0,1,1,0,1,1,0,0,0,1,3,1,0,1,1,1,1,NA,NA,NA,11.7,3,6,6.7,4,NA,8.5,NA,3,2,90,2,"FLAT"
"991",2,0,2,1,1,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,2,0,0,0,0,0,NA,NA,NA,11,5,3,8,3,NA,8.5,NA,2,2,91,2,"FLAT"
"992",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,11,12,2,6,4,NA,8.5,NA,2,2,92,2,"FLAT"
"993",2,2,2,0,3,0,2,0,0,1,0,0,0,3,2,1,0,0,2,3,1,0,0,1,0,2,2,1,2,0,2,0,1,1,0,2,2,1,3,2,1,3,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,1,3,1,0,0,2,2,1,2,3,1,1,0,0,NA,NA,NA,21,5,1,11,7,NA,8.5,NA,2,2,93,2,"FLAT"
"994",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,3,3,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,2,0,NA,NA,NA,2,22,4,0,2,NA,19,NA,3,2,94,2,"FLAT"
"995",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,NA,NA,NA,18,8,1,11,5,NA,19,NA,3,2,95,2,"FLAT"
"996",2,0,1,0,1,0,0,2,2,2,0,1,2,1,2,2,1,0,2,0,1,0,2,1,1,2,0,0,2,0,0,0,2,0,1,1,1,1,0,2,0,0,2,2,1,2,1,3,0,2,0,2,1,1,1,0,1,1,0,0,1,0,0,2,2,1,2,2,2,0,0,2,NA,NA,NA,18,17,2,8,7,NA,19,NA,3,2,96,2,"FLAT"
"997",2,0,2,0,3,0,0,0,1,2,0,0,3,0,3,3,3,0,3,0,1,0,2,2,3,3,0,0,2,0,0,0,3,0,2,3,3,0,0,2,0,0,0,3,3,NA,0,3,0,3,0,3,1,1,3,0,0,3,0,0,1,0,0,3,2,3,2,0,3,0,0,1,NA,NA,NA,20,11,1,12,6,NA,19,NA,3,2,97,2,"FLAT"
"998",1,0,2,0,0,0,0,2,2,1,0,0,1,0,2,2,2,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,1,0,2,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,1,0,2,0,1,0,0,0,1,0,0,0,2,2,1,0,2,0,0,2,NA,NA,NA,19,5,2,11,6,NA,19,NA,4,2,98,2,"FLAT"
"999",2,0,2,0,0,0,0,2,1,2,0,2,2,0,2,2,3,0,2,0,1,0,2,3,2,2,0,1,2,0,0,0,3,0,2,3,1,1,1,3,1,1,1,2,1,1,2,3,0,2,0,2,2,0,3,0,0,2,0,0,1,0,1,2,2,3,2,1,3,0,0,1,NA,NA,NA,16,17,2,10,6,NA,8.5,NA,4,2,99,2,"FLAT"
"1000",1,0,1,1,1,0,1,0,1,1,0,3,1,1,1,1,1,0,1,0,2,0,0,1,2,1,0,1,0,0,2,0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,3,2,0,2,1,0,3,1,1,0,0,1,0,1,2,0,1,0,1,2,0,3,1,1,2,1,NA,NA,NA,14,13,2,7,5,NA,8.5,NA,4,2,100,2,"FLAT"
"1001",2,0,2,1,2,1,2,2,2,2,0,0,1,2,2,2,2,0,1,1,1,1,2,2,2,2,1,1,2,1,1,0,2,0,2,0,2,0,2,2,1,1,2,2,2,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,2,1,1,2,2,3,2,1,1,1,1,1,NA,NA,NA,16,16,1,9,4,NA,8.5,NA,4,2,101,2,"FLAT"
"1002",1,0,1,0,2,0,0,1,2,2,0,1,1,0,2,1,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,2,2,0,1,0,1,3,2,2,0,3,1,0,1,3,0,0,0,1,3,1,1,1,2,3,1,NA,NA,NA,9,6,2,7,1,NA,8.5,NA,4,2,102,2,"FLAT"
"1003",3,0,2,0,2,0,0,2,1,2,0,0,1,0,2,2,3,0,0,0,0,0,1,3,3,3,0,0,3,0,0,0,3,0,2,0,3,0,0,3,0,0,0,3,2,0,0,2,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,1,1,3,2,0,3,0,0,1,NA,NA,NA,18,9,5,13,5,NA,19,NA,4,2,103,2,"FLAT"
"1004",0,0,1,0,0,0,0,2,1,2,0,1,2,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,1,0,2,3,3,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,2,2,2,NA,NA,NA,10,10,1,5,3,NA,8.5,NA,3,2,104,2,"FLAT"
"1005",1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,2,1,0,1,2,1,1,1,0,1,1,1,1,0,2,1,2,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,2,1,1,2,0,1,0,1,2,0,1,0,1,1,1,NA,NA,NA,17,6,4,11,6,NA,19,NA,4,2,105,2,"FLAT"
"1006",2,1,2,1,2,2,2,2,2,1,1,2,2,1,3,3,3,1,2,1,2,1,2,2,3,1,1,1,2,1,1,2,2,1,3,2,3,1,1,2,0,1,2,2,3,1,2,3,2,3,1,0,2,1,3,1,1,2,3,2,1,1,1,1,2,3,1,2,1,2,0,1,NA,NA,NA,15,16,3,7,7,NA,19,NA,4,2,106,2,"FLAT"
"1007",1,0,2,0,0,0,0,1,2,1,0,1,1,0,2,2,1,0,2,0,1,0,0,2,1,2,0,0,1,0,0,0,1,0,2,1,2,0,1,1,1,0,1,2,1,1,1,2,0,2,0,1,1,1,2,0,1,1,1,1,1,0,0,1,2,2,2,1,2,1,1,1,NA,NA,NA,15,12,1,7,6,NA,8.5,NA,3,2,107,2,"FLAT"
"1008",1,0,1,0,1,0,0,2,1,1,0,0,1,0,2,2,2,0,2,0,0,0,1,1,2,1,0,0,1,0,0,0,1,0,2,1,2,0,0,1,1,0,1,2,1,NA,1,2,0,2,0,1,0,0,2,0,1,1,1,0,0,0,0,1,2,2,2,1,1,1,0,2,NA,NA,NA,7.7,13,4,3.7,3,NA,8.5,NA,3,2,108,2,"FLAT"
"1009",1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,3,1,2,1,2,1,1,1,1,0,1,3,2,1,2,1,3,0,2,1,1,1,2,1,2,2,1,0,2,2,1,2,1,2,2,2,NA,NA,NA,16,23,3,10,4,NA,8.5,NA,3,2,109,2,"FLAT"
"1010",1,0,1,2,0,1,2,1,2,2,0,3,0,0,3,3,0,1,2,2,2,0,0,1,0,0,0,2,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,2,3,1,2,0,0,2,0,1,1,0,1,0,0,2,0,1,0,1,2,1,0,1,0,0,0,NA,NA,NA,10,4,3,7,2,NA,19,NA,1,2,110,2,"FLAT"
"1011",1,0,2,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,2,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,NA,NA,NA,2,5,5,0,0,NA,19,NA,1,2,111,2,"FLAT"
"1012",2,0,2,1,2,0,1,2,2,2,0,0,2,1,2,2,2,1,2,0,0,0,2,2,2,2,0,1,2,1,0,0,2,0,2,0,2,0,0,2,0,0,2,2,2,1,0,2,1,2,0,2,0,1,2,1,0,2,2,0,0,1,1,2,2,2,2,0,2,0,0,2,NA,NA,NA,13,1,5,11,2,NA,19,NA,1,2,112,2,"FLAT"
"1013",2,0,1,0,1,0,0,2,2,2,0,1,2,0,3,0,0,1,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,0,2,0,3,2,2,3,0,0,0,3,0,0,2,0,2,2,0,0,1,1,0,0,1,1,2,2,1,1,1,2,NA,NA,NA,9,16,2,2,5,NA,8.5,NA,4,2,113,2,"FLAT"
"1014",2,0,1,0,0,0,0,2,1,2,0,2,1,0,1,2,1,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,2,1,1,0,1,2,1,1,0,1,1,0,0,2,0,0,1,1,2,1,0,2,0,1,1,NA,NA,NA,16,11,2,9,5,NA,19,NA,4,2,114,2,"FLAT"
"1015",2,0,3,0,2,0,0,3,2,2,0,0,2,0,3,2,3,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,2,0,0,1,2,0,0,2,0,0,1,2,0,0,2,2,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,1,2,1,2,1,2,1,0,2,NA,NA,NA,17,4,1,7,8,NA,19,NA,4,2,115,2,"FLAT"
"1016",0,0,0,0,1,0,0,2,2,1,1,2,2,0,3,1,2,1,3,1,3,0,1,1,1,1,0,0,1,1,0,0,1,0,1,NA,2,0,1,1,2,0,2,1,3,0,2,1,1,1,0,1,3,2,2,0,1,NA,0,2,3,1,1,1,0,2,0,1,1,2,0,2,NA,NA,NA,15,16,4,8,5,NA,19,NA,4,2,116,2,"FLAT"
"1017",0,0,0,0,0,0,0,0,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,NA,NA,NA,13,20,3,9,2,NA,19,NA,3,2,117,2,"FLAT"
"1018",1,0,1,2,0,0,0,2,1,1,0,3,2,1,3,0,1,0,3,0,1,0,0,0,0,0,0,2,0,0,3,0,0,2,0,3,0,3,0,1,0,0,0,0,3,0,2,1,0,1,0,0,1,1,1,0,0,3,0,1,1,0,1,0,1,0,1,0,0,0,0,1,NA,NA,NA,17,23,2,10,6,NA,8.5,NA,4,2,118,2,"FLAT"
"1019",0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,NA,NA,NA,0,17,0,0,0,NA,8.5,NA,4,2,119,2,"FLAT"
"1020",1,0,1,0,1,0,0,1,1,1,0,1,2,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,0,2,1,0,1,0,1,2,2,1,0,2,1,0,0,2,0,0,0,1,2,0,1,1,1,1,1,NA,NA,NA,10,21,2,5,5,NA,8.5,NA,4,2,120,2,"FLAT"
"1021",0,0,2,0,0,0,0,2,1,1,0,2,2,0,2,2,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,1,2,0,1,0,2,1,2,2,0,1,1,1,0,1,0,0,0,1,1,1,0,2,2,0,1,NA,NA,NA,13,1,2,9,4,NA,8.5,NA,4,2,121,2,"FLAT"
"1022",1,0,0,1,0,2,0,1,2,1,0,3,2,0,3,1,1,0,0,1,3,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,1,1,2,0,1,3,0,2,0,0,3,3,1,3,1,2,0,0,3,0,2,0,1,3,0,1,1,3,0,0,NA,NA,NA,16,8,2,12,3,NA,19,NA,3,2,122,2,"FLAT"
"1023",2,0,1,0,1,0,0,2,2,1,0,1,2,0,1,2,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,1,2,1,1,1,1,3,0,2,0,2,1,0,2,0,2,1,0,1,1,0,0,0,1,1,1,1,2,1,2,3,NA,NA,NA,19,12,1,9,7,NA,19,NA,3,2,123,2,"FLAT"
"1024",1,0,1,0,2,0,0,1,1,1,0,0,2,0,1,2,1,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,3,0,0,3,2,0,2,2,1,1,0,2,2,2,1,0,0,0,0,1,1,1,0,0,1,3,1,0,2,1,1,2,NA,NA,NA,16,14,4,11,5,NA,19,NA,3,2,124,2,"FLAT"
"1025",1,1,0,1,0,0,1,1,1,1,1,1,1,2,0,1,0,3,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,2,0,2,2,1,1,1,0,0,0,2,1,2,1,1,0,1,0,0,1,1,1,NA,NA,NA,8,13,1,4,2,NA,19,NA,1,2,125,2,"FLAT"
"1026",0,0,0,1,0,1,0,0,1,0,3,2,0,1,0,0,0,2,0,2,3,1,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,1,3,0,0,0,3,3,0,1,1,1,0,2,3,3,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,10,11,2,6,2,NA,19,NA,1,2,126,2,"FLAT"
"1027",0,0,1,0,0,0,0,1,1,0,0,2,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,3,1,0,1,0,0,2,3,1,1,2,0,0,1,3,1,1,0,0,1,0,0,0,3,3,1,NA,NA,NA,21,12,1,11,7,NA,8.5,NA,1,2,127,2,"FLAT"
"1028",0,1,1,2,1,1,2,2,0,1,2,1,2,1,2,2,0,2,1,1,3,0,0,1,0,1,1,2,0,2,1,0,1,2,1,1,1,2,1,0,1,1,1,0,0,1,1,1,3,1,1,1,2,1,0,1,1,1,1,1,3,1,1,0,0,1,0,1,0,1,1,1,NA,NA,NA,12,12,2,9,2,NA,19,NA,1,2,128,2,"FLAT"
"1029",0,2,0,1,0,NA,0,0,0,0,1,3,0,0,0,0,0,2,0,0,3,NA,0,0,NA,0,0,0,0,1,3,0,0,1,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,3,3,0,NA,NA,NA,16,13,3,11,5,NA,19,NA,1,2,129,2,"FLAT"
"1030",1,0,1,2,1,0,0,2,1,1,0,2,2,0,2,1,2,0,0,0,2,0,1,1,2,2,0,2,1,1,2,1,1,2,0,2,0,2,0,2,0,0,1,1,0,1,1,2,0,1,0,1,3,1,1,0,1,2,0,0,2,0,0,0,2,0,1,2,0,1,1,1,NA,NA,NA,14,10,2,9,4,NA,19,NA,2,2,130,2,"FLAT"
"1031",1,2,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,2,1,1,0,2,2,1,1,1,0,2,1,0,2,1,0,2,1,0,1,1,1,1,2,0,1,0,1,0,0,0,1,1,0,2,1,1,2,1,1,1,0,2,1,1,1,0,NA,NA,NA,4,12,4,2,3,NA,19,NA,2,2,131,2,"FLAT"
"1032",2,1,1,1,2,3,1,2,3,1,1,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,2,1,2,1,1,1,1,1,1,1,3,1,1,2,NA,1,1,1,1,1,3,1,1,2,2,1,1,1,2,1,1,1,2,1,1,NA,NA,NA,18,12,2,9,7,NA,8.5,NA,1,2,132,2,"FLAT"
"1033",0,0,1,0,0,1,2,0,1,0,3,0,1,1,0,0,0,2,0,1,2,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,NA,2,0,2,0,0,0,2,2,0,2,1,0,0,1,2,2,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,13,8,1,7,3,NA,8.5,NA,1,2,133,2,"FLAT"
"1034",0,3,1,3,0,3,3,0,1,1,2,0,1,2,0,0,0,3,2,3,1,0,0,1,0,1,2,3,0,3,2,0,0,3,2,2,2,3,0,0,1,1,0,0,0,0,3,0,3,0,1,0,1,0,0,3,3,2,0,1,1,3,3,2,1,0,1,0,0,0,0,0,NA,NA,NA,5,4,0,3,0,NA,8.5,NA,1,2,134,2,"FLAT"
"1035",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,10,7,5,6,4,NA,19,NA,2,2,135,2,"FLAT"
"1036",2,1,2,0,3,1,1,2,2,2,1,0,2,2,3,3,2,0,2,1,1,1,1,3,3,3,1,1,2,1,0,0,2,0,2,2,3,0,1,3,1,2,1,2,3,1,0,3,1,2,1,2,1,0,2,0,0,2,3,0,1,1,0,1,3,3,2,2,2,2,0,0,NA,NA,NA,17,11,5,8,7,NA,19,NA,2,2,136,2,"FLAT"
"1037",0,0,1,0,1,0,0,2,1,1,0,1,2,0,2,2,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,2,2,1,1,1,2,0,1,0,2,2,1,1,0,1,0,0,1,1,0,0,1,1,2,1,1,1,2,2,1,NA,NA,NA,21,12,0,12,7,NA,19,NA,4,2,137,2,"FLAT"
"1038",0,0,1,1,0,2,0,2,0,1,1,2,1,1,1,1,0,1,1,2,2,0,0,1,0,0,0,3,0,2,3,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0,0,1,2,0,0,3,0,0,0,1,0,1,3,0,1,0,1,2,0,0,0,1,NA,NA,NA,3,7,7,1,1,NA,19,NA,2,2,138,2,"FLAT"
"1039",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,15,7,2,10,3,NA,8.5,NA,2,2,139,2,"FLAT"
"1040",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,2,2,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,2,0,NA,NA,NA,19,9,2,11,7,NA,8.5,NA,2,2,140,2,"FLAT"
"1041",2,1,1,0,0,0,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,2,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,2,1,0,0,1,1,1,1,2,0,1,0,0,NA,NA,NA,16,4,2,9,5,NA,8.5,NA,2,2,141,2,"FLAT"
"1042",2,0,2,0,0,0,0,2,1,2,0,0,2,0,2,2,2,0,NA,0,0,0,1,2,2,2,0,0,2,0,0,0,2,0,1,2,2,0,0,2,0,0,0,2,2,0,0,2,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,2,3,2,2,0,2,0,0,1,NA,NA,NA,19,5,3,11,6,NA,19,NA,4,2,142,2,"FLAT"
"1043",0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,2,1,0,1,3,1,0,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,2,1,3,2,1,0,2,0,0,1,3,2,2,0,0,1,0,1,1,3,3,1,NA,NA,NA,15,15,1,7,7,NA,19,NA,4,2,143,2,"FLAT"
"1044",1,0,2,0,1,0,0,2,1,2,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,NA,NA,NA,4,1,7,1,2,NA,19,NA,4,2,144,2,"FLAT"
"1045",0,0,0,0,0,0,1,0,0,0,1,2,0,2,2,0,0,1,2,2,3,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,2,1,0,1,0,1,0,2,0,1,0,1,0,0,1,3,0,0,0,1,3,0,1,3,2,2,0,0,0,0,0,0,1,0,0,NA,NA,NA,6,8,2,2,2,NA,8.5,NA,2,2,145,2,"FLAT"
"1046",0,0,1,3,0,0,0,0,0,1,0,1,0,2,2,1,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,2,3,0,0,1,0,NA,NA,NA,17,6,2,11,5,NA,8.5,NA,2,2,146,2,"FLAT"
"1047",2,0,0,0,2,0,1,1,0,1,0,1,1,0,1,2,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,2,2,1,2,1,0,1,2,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,3,0,1,1,0,0,2,2,0,1,0,1,0,1,0,NA,NA,NA,12,11,3,6,4,NA,8.5,NA,2,2,147,2,"FLAT"
"1048",0,0,0,0,1,0,0,1,0,0,0,1,2,2,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,2,0,0,0,1,2,2,0,0,2,0,0,1,2,0,0,0,0,1,0,2,0,1,2,1,NA,NA,NA,5,21,3,2,3,NA,19,NA,3,2,148,2,"FLAT"
"1049",1,0,3,0,3,0,0,3,3,3,0,0,1,1,3,3,3,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,3,0,3,0,2,0,0,1,0,0,3,3,0,0,1,3,0,2,0,3,1,1,2,0,1,1,0,0,1,0,0,3,3,3,3,0,3,0,1,3,NA,NA,NA,15,3,3,11,4,NA,19,NA,3,2,149,2,"FLAT"
"1050",0,1,2,2,2,1,0,2,0,NA,3,0,NA,2,NA,1,3,0,1,NA,2,NA,2,0,1,3,1,NA,0,3,1,3,0,1,1,3,2,NA,2,0,1,1,2,0,1,NA,2,2,1,NA,2,2,1,1,2,1,NA,2,1,NA,NA,0,2,NA,1,3,NA,NA,0,2,3,1,NA,NA,NA,11,4,1,7,2,NA,19,NA,3,2,150,2,"FLAT"
"1051",0,0,1,1,1,0,0,1,1,1,0,0,1,0,2,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,2,0,2,2,0,2,1,2,0,0,0,0,0,1,2,0,2,2,0,0,0,1,3,3,1,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,1,NA,NA,NA,17,7,0,10,5,NA,8.5,NA,3,2,151,2,"FLAT"
"1052",0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,1,1,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,1,1,1,NA,NA,NA,14,7,5,10,3,NA,19,NA,1,2,152,2,"FLAT"
"1053",0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,2,0,1,0,2,1,1,1,0,1,2,1,0,1,2,1,0,2,3,0,0,0,0,0,0,0,0,0,2,1,NA,NA,NA,20,14,0,9,8,NA,19,NA,1,2,153,2,"FLAT"
"1054",0,2,1,3,0,2,3,0,0,2,2,0,1,2,0,0,0,3,2,3,1,0,0,0,1,0,2,2,0,2,0,2,0,3,2,2,2,1,1,0,1,2,0,0,0,0,1,0,2,0,3,0,1,0,0,2,1,1,1,2,1,3,3,0,0,0,1,0,0,0,0,0,NA,NA,NA,18,17,3,9,6,NA,19,NA,1,2,154,2,"FLAT"
"1055",0,0,1,2,0,0,2,1,1,0,3,0,0,1,2,1,0,3,1,2,1,0,0,0,0,0,0,3,0,3,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,1,1,3,0,1,0,1,1,0,0,2,2,0,1,1,3,3,0,0,0,1,1,0,0,1,1,NA,NA,NA,10,5,1,5,4,NA,19,NA,1,2,155,2,"FLAT"
"1056",0,0,2,0,0,0,0,2,1,2,0,2,2,0,2,2,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,2,2,0,1,0,2,1,0,2,0,2,2,1,0,1,0,0,0,2,1,2,0,1,2,2,2,NA,NA,NA,13,11,0,5,5,NA,19,NA,2,2,156,2,"FLAT"
"1057",1,0,1,0,0,0,0,2,2,1,0,3,1,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,0,2,0,1,0,0,2,0,3,2,0,0,1,0,0,0,2,1,2,0,1,3,2,1,NA,NA,NA,17,0,2,10,6,NA,19,NA,4,2,157,2,"FLAT"
"1058",1,0,1,0,0,0,0,3,2,1,0,2,3,0,2,1,1,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,1,0,3,2,1,0,0,3,1,0,0,2,0,0,1,0,1,0,0,1,3,2,3,NA,NA,NA,11,8,2,10,1,NA,19,NA,4,2,158,2,"FLAT"
